149.126.169.175 - - [29/Oct/2018:11:16:17 +0000] "POST /request/send HTTP/1.1" 500 87353 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:22:07 +0000] "POST /request/send HTTP/1.1" 500 86963 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:26:18 +0000] "POST /request/send HTTP/1.1" 500 89711 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:28:21 +0000] "POST /request/send HTTP/1.1" 500 86897 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:30:55 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:31:48 +0000] "POST /request/send HTTP/1.1" 200 14453 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:11:32:07 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
66.102.9.143 - - [29/Oct/2018:11:33:42 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.64 Mobile Safari/537.36"
149.126.169.175 - - [29/Oct/2018:12:15:29 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:12:15:36 +0000] "GET /css/main.css.map HTTP/1.1" 200 4790 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
149.126.169.175 - - [29/Oct/2018:12:15:36 +0000] "GET /css/bootstrap.css.map HTTP/1.1" 404 1226 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:63.0) Gecko/20100101 Firefox/63.0"
95.108.141.65 - - [29/Oct/2018:13:28:04 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 YaBrowser/17.11.1.988 Yowser/2.5 Safari/537.36"
95.108.141.65 - - [29/Oct/2018:13:28:24 +0000] "GET / HTTP/1.1" 200 25007 "http://www.startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/62.0.3202.94 YaBrowser/17.11.1.988 Yowser/2.5 Safari/537.36"
91.189.112.7 - - [29/Oct/2018:13:32:43 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/48.0.2564.109 Safari/537.36"
54.213.224.77 - - [29/Oct/2018:13:38:42 +0000] "GET / HTTP/1.1" 200 4296 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36"
173.239.195.238 - - [29/Oct/2018:14:08:34 +0000] "GET /images/bank.svg HTTP/1.1" 404 541 "http://www.startexport.ru/" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
173.239.195.238 - - [29/Oct/2018:14:08:34 +0000] "GET /images/linkedin-logo-button-gradient.svg HTTP/1.1" 404 541 "http://www.startexport.ru/" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
173.239.195.238 - - [29/Oct/2018:14:08:34 +0000] "GET / HTTP/1.1" 200 4298 "-" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
66.102.9.21 - - [29/Oct/2018:14:16:18 +0000] "GET / HTTP/1.1" 200 25007 "-" "Mozilla/5.0 (Linux; Android 7.1.2; Redmi 4X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.64 Mobile Safari/537.36"
5.188.210.51 - - [29/Oct/2018:15:36:21 +0000] "GET / HTTP/1.0" 200 24971 "http://startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.44"
5.188.210.51 - - [29/Oct/2018:15:36:22 +0000] "POST /request/send HTTP/1.0" 500 92836 "http://startexport.ru/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/68.0.3440.106 Safari/537.36 OPR/55.0.2994.44"
83.220.238.195 - - [29/Oct/2018:16:05:44 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:05:51 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:05:53 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:06:27 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:25 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:28 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:40 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:47 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:49 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:51 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:07:54 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:08:08 +0000] "GET /index.html HTTP/1.1" 404 540 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:08:09 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:08:10 +0000] "GET /index.html HTTP/1.1" 404 542 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
83.220.238.195 - - [29/Oct/2018:16:08:11 +0000] "GET /index.html HTTP/1.1" 404 541 "http://www.startexport.ru/poll.html?poll%5BsiteRating%5D=2&poll%5BsiteDesign%5D=3&poll%5BsiteSpeed%5D=2&poll%5Bsite%D0%A1onvenience%5D=2&poll%5BsiteUseful%5D=3&poll%5Bsite%D0%A1larity%5D=2&poll%5BmarketPlace%D0%A1larity%5D=2&poll%5BsiteFunctional%5D=3&poll%5BsiteBugs%5D=3&poll%5BtechnoPark%5D=1&poll%5BUseResource%5D=3&poll%5BRegion%5D=3&poll%5BDevice%5D=2&poll%5BUserStatus%5D=3&poll%5BUserAge%5D=4&poll%5BUserGender%5D=1&poll%5BComments%5D=%D0%A2%D0%B5%D1%81%D1%82+%D0%B8+%D0%B5%D1%89%D1%91+%D1%80%D0%B0%D0%B7+%D1%82%D0%B5%D1%81%D1%82" "Mozilla/5.0 (iPad; CPU OS 12_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0 Mobile/15E148 Safari/604.1"
